"parid","mar_distance","br_distance"
2411171,2.346925459981543,2.435085994990295
2411180,2.35714045116196,2.436585532324195
2411228,2.4027781970514805,2.4442459887304793
2411287,2.4270130331003816,2.457088836038299
2411317,2.4378668829163828,2.469667919737475
2411333,2.472688771876297,2.519848859690072
2411368,2.4463551757413127,2.563848288329453
2411473,2.3525727486775208,2.7177373816776838
2411520,2.2773561851320827,2.7533025391033394
2411660,2.3302416877228005,2.669424085078211
2411848,2.253726936042896,2.598148801621076
2411929,2.1837364207389207,2.6896158380897823
2412054,2.20422025946935,2.984464336823928
2412054,2.20422025946935,2.984464336823928
2412127,2.193647016610771,2.8576965237552576
2412186,2.145332015242453,2.8425724228592935
2412224,2.2134638519047014,2.9156088699608613
2412402,2.0778426750450008,2.849897503129208
2412470,2.1609465617723984,3.4227116053609805
2412518,2.1976244613245224,3.4262823657770136
2412674,2.3889108985598315,3.581692967489956
2412691,2.3712403654770227,3.6123235172230994
2412755,2.188875392425867,3.373988661380037
2412925,2.44326862219772,3.586517469972169
2412950,2.4180485592140393,3.637839093679686
2412984,2.0055332895682865,3.264836491434418
2413026,1.976576165246287,3.2647115655946926
2413093,2.04062067616273,3.3163611049960076
2413115,2.028147110069985,3.3091131609804387
2413123,2.065546724460945,3.3342881197963683
2413239,2.2563128143824125,2.2758129966589578
2413271,2.156877815657503,2.1762674411895375
2413301,1.8161881906918798,1.8351391590111497
2413565,0.45874973801248337,0.49356678861135167
2413573,0.47988223886757936,0.5368774114368292
2413735,0.40530228504532473,0.41798383020961494
2413735,0.40530228504532473,0.41798383020961494
2413751,0.46402610043729614,0.4774974933905746
2413824,0.6308868271977695,0.6457089080870442
2413859,0.7247647159090073,0.7401241194926553
2413891,0.8389407259360651,0.8548449114284201
2413905,0.8423041788668436,0.8556407646558782
2413905,0.8423041788668436,0.8556407646558782
2413913,0.8189528903513353,0.832127853065356
2413921,0.7956271826642494,0.8086311044456463
2413964,0.7054833329116573,0.7177208523399716
2413972,0.6827845909725959,0.6947965084142601
2414006,1.046513399522265,1.0632276242955618
2414138,0.9275207187513013,0.9251177143983754
2414219,0.8085162365959897,0.8179909415377347
2414308,0.7930971154423032,0.7822966009672238
2414341,0.7553090813481041,0.7521562527626994
2414511,0.6456159066875018,0.6524623363795196
2414596,0.7041076845638028,0.7023315007559993
2414952,0.5840163104199045,0.5725974349470214
2414952,0.5840163104199045,0.5725974349470214
2414961,0.5855516283997135,0.5843325094011949
2414995,0.6003202620582323,0.637246060541995
2415002,0.6060902505570024,0.6517857313653382
2415070,0.6199220718077838,0.6237001080862601
2415274,0.7444536874699984,0.7493396433306682
2415291,0.753067960050297,0.7732865471023869
2415843,0.5102921059999219,0.6226238848331128
2415894,0.41637333572401714,0.5662294501686583
2415908,0.39895280895620217,0.5571470032188125
2416017,0.2705071642479661,0.510922983799162
2416025,0.2856439710359523,0.5290470690271286
2416033,0.30070153773772446,0.5479521365381456
2416980,0.8734025097913802,1.1364433445550797
2417064,1.0582468873071205,1.3207401299809818
2417412,1.3308941690211558,1.600371856158636
2417455,1.2585731285139197,1.5278579833655581
2417528,1.13899483695103,1.4087919985748154
2417625,0.974509613100501,1.2459149224286583
2417633,1.1309442858876817,1.3974394766902674
2417714,1.2694255772652725,1.5373579554914254
2418524,0.23224113736764926,0.3655802777136918
2418583,0.27330913199365703,0.4448107982967967
2418591,0.28203308821479794,0.4582308654236088
2418613,0.2911393348354535,0.479758235792801
2418664,0.2505821260131735,0.47507389636870123
2418729,0.21649525031763733,0.3818800982786395
2418800,0.2301940818222535,0.4251339668258677
2418885,0.1985060441764566,0.40539275588038964
2418974,0.07251363797883466,0.3425550853274925
2419024,0.10949133075168033,0.33692612704013114
2419032,0.12000854986892949,0.3369848032217555
2419105,0.10569417903821032,0.3569019832196245
2419105,0.10569417903821032,0.3569019832196245
2419113,0.1021912374806765,0.358263823171979
2419121,0.09390219826549553,0.3589756903110852
2419148,0.03769311177676471,0.29591592246725307
2419270,0.13021444451556785,0.30938156866557714
2419288,0.11613454744276389,0.30773577396199264
2419351,0.23068008287725167,0.29116684536375387
2419377,0.20348210118476298,0.2786086348602275
2419423,0.1314880890008644,0.2566007869841044
2419458,0.08887445584420271,0.2524616501098993
2419482,0.04626076786599069,0.25367262913131383
2419512,0.028442875665392376,0.2985604465053576
2419822,1.5584346272267415,1.5759831063266143
2419903,1.4003154841002505,1.4176790016020049
2420006,1.1619645986295086,1.174104247516958
2420120,1.45121726627533,1.4658505024102237
2420138,1.4889571245826168,1.5037067665179749
2420189,1.6896572894367798,1.704913075193586
2420227,1.8534825518113083,1.8665122519693231
2420316,2.136926188800354,2.147110463044316
2420367,2.0966324474220968,2.181958212652338
2420391,2.1135388549739145,2.119410712501345
2420553,1.9681739040143262,1.9716617422313907
2420596,1.877444888952477,1.8847083774056979
2420758,1.7825619130793815,1.7891803831414557
2420791,1.8222708822803761,1.822959229345773
2420979,1.457363197513243,1.4697580851964365
2421100,1.4819438430965632,1.487876949267191
2421231,1.469126795911378,1.4688530352145541
2421282,1.3941706024407048,1.3967115144705025
2421304,1.3774977584744457,1.3846591010384466
2421347,1.3215147648702716,1.3304253032105247
2421371,1.3549746173843864,1.3570089099223774
2421525,1.2514350034033976,1.2449224593314507
2421681,1.4590216403053704,1.4630061059727488
2421835,1.5460115686095823,1.538638341292058
2421878,1.4874506925094135,1.4989085318163131
2421886,1.4503860411546972,1.4643872947607899
2421975,1.5925864871904172,1.6143787788396091
2422033,1.4189491988116902,1.4640142266635658
2422190,1.6011560070431694,1.6480801527006248
2422289,1.7044118893624096,1.7030401543027978
2422459,1.6034460178616434,1.599278791655785
2422548,1.704582947645512,1.7033423462446462
2422629,1.6924693281431678,1.732765180311109
2422670,1.6896516546910623,1.7045848766780205
2422718,1.8510556887431062,1.850399638005201
2422815,1.9321005292488944,1.944945217497426
2422866,1.8246907705476005,1.849861161720632
2422874,1.8965359303556992,1.9174364597368068
2422963,2.04304628822499,2.0553658181998187
2423005,1.9059416173731558,1.9012787303667755
2423064,1.8810551313113792,1.8806962463097951
2423081,1.9100467450292309,1.906557895520154
2423137,2.0088664974252093,2.0052522134397432
2423145,1.9984011136571218,1.9914395711451924
2423161,1.9706256635504797,1.9661855827219425
2423447,2.057121968555426,2.2039627647539533
2423480,2.1110702834368875,2.109833551540254
2423510,2.087403446506134,2.147183099101987
2423641,2.069994874117169,2.1684370373669566
2423650,2.085005094665085,2.1557494109460533
2423676,2.0242999461637505,2.2151251884462755
2423706,1.9793762335533247,2.251100367990766
2423757,1.9168146853396324,2.33185617870609
2423781,2.035907858167493,2.2288981685445624
2423790,2.0729251039659107,2.1954567726012444
2423803,2.1092771967230903,2.15071128187407
2423935,1.6229530167662947,1.6763472540324984
2424052,1.3358534391165984,1.3675829172883718
2424061,1.322169804687108,1.3460386754495657
2424168,2.0194002527268844,2.3882711644181303
2424168,2.0194002527268844,2.3882711644181303
2424214,2.0021370892475225,2.394603531354986
2424257,2.0588476915424834,2.320135595765767
2424281,2.1032669981223946,2.2723892328751387
2424371,2.0601317497841554,2.3041455954205743
2424371,2.0601317497841554,2.3041455954205743
2424389,2.044135211961278,2.3229156423016
2424435,1.9649377700520094,2.4168055983198826
2424443,1.953960163060212,2.435591010899972
2424559,2.100443292133452,2.2507329242008036
2424559,2.100443292133452,2.2507329242008036
2424583,2.092184000497264,2.2537912364980635
2424630,2.0029219649925665,2.3380682368101704
2424648,1.9862197702500604,2.355407178291295
2424648,1.9862197702500604,2.355407178291295
2424648,1.9862197702500604,2.355407178291295
2424711,1.8922947560126682,2.449876517690633
2424753,1.9486820787777424,2.3810035271352965
2424826,2.0637912477786573,2.244868296746893
2424842,2.0611091113339746,2.227528443865366
2424907,1.9117708577601544,2.404918934220608
2425091,1.9430110217578809,2.4487422781878965
2425105,1.8894110052740092,2.5003997456145832
2425148,1.8312751619345073,2.4902775795743928
2425156,1.8334353927850675,2.4971308287634386
2425164,1.836155464785959,2.501651771148771
2425202,1.7831647589386455,2.56161508427464
2425245,1.7220628950716341,2.6404392789229645
2425300,1.6288845822381102,2.7529024328432197
2425318,1.6138006043126358,2.7712044057884664
2425385,1.585984235706259,2.793991062643406
2425407,1.6127321824483103,2.757217609100716
2425458,1.6910299113332792,2.662997506487473
2425458,1.6910299113332792,2.662997506487473
2425466,1.706638749529197,2.644937999868365
2425482,1.7644510924346128,2.572906032010571
2425504,1.7995666990105548,2.540804085131539
2425636,1.694534346129639,2.683487831660819
2425687,1.6254196411838613,2.7483512743466845
2425920,1.8856283787114458,2.737283356443631
2425954,1.8605857385533138,2.556946212406911
2425971,1.8087245123098104,2.5979181029508704
2426055,1.7207575187199444,2.7141601317731636
2426080,1.6627259520512425,2.7969043027240508
2426225,1.7498099856707099,2.739177003686135
2426241,1.884444313596314,2.5604664202860006
2426306,1.8927072039246924,2.643647252745662
2426306,1.8927072039246924,2.643647252745662
2426357,1.8681985460129165,2.6290194281056936
2426373,1.861791306954398,2.5954241171206673
2426390,1.9342373059244007,2.550109048955239
2426446,1.929827630233736,2.61485662136759
2426535,1.9541049713112053,2.675692135840211
2426594,1.9570757285596445,2.593460307213966
2426616,1.959563935906183,2.567418132542616
2426624,1.9610703738684006,2.5548507514476397
2426667,1.9546917574250167,2.5163276170128683
2426683,1.986452798649135,2.464270240181983
2426705,1.9977649881796793,2.4836164740136195
2426705,1.9977649881796793,2.4836164740136195
2426713,2.0029255137982056,2.490319884190965
2426829,2.0227938548344064,2.595701399784629
2426870,2.0292744805293754,2.506318175918419
2426896,2.0322665284144383,2.4842211059218005
2427019,2.2223452749515884,2.3042975571446638
2427027,2.2077994199430564,2.3232363803115517
2427035,2.1933205749922347,2.3421752124067696
2427124,2.129813715393896,2.3994297649017224
2427205,2.2308258129309166,2.2479486180261046
2427531,2.133344767364133,2.30990939598585
2427566,2.088059102053571,2.366591127298257
2427612,2.084300431350479,2.350058498797062
2427752,2.161897990064515,2.176098199945817
2427892,2.0388880348454315,2.3801258892455874
2428007,2.2187051382704324,2.422747607028525
2428104,2.2270177499349764,2.4772151931406095
2428163,2.158009510084107,2.578898198982324
2428180,2.136852742508011,2.6085377566283747
2428198,2.220759663986304,2.456482705495156
2428210,2.1965391382532142,2.4913010145591827
2428287,2.1119619470404154,2.6114650122888796
2428325,2.1605118166621065,2.5108516090272848
2428376,2.100935003616267,2.592591611737659
2428597,2.137350482668162,2.4547793636234436
2428601,2.126184455080451,2.474279344131364
2428856,1.9844414853062489,2.7442634084531448
2428864,1.9806235479913725,2.7201961482169166
2428911,1.5448819314391493,2.798288071469585
2428929,1.5719318427902984,2.77984341040311
2428937,1.587318211430068,2.7621507397021916
2428945,1.6024973542696361,2.741888684678852
2429020,1.6944820068823474,2.616754202502843
2429038,1.6621908764261426,2.656994413448358
2429089,1.5985000472006883,2.7319807964960514
2429224,1.7516058862977244,2.556674926551082
2429437,1.8798960080189149,2.4141728952890142
2429437,1.8798960080189149,2.4141728952890142
2429445,1.896817383049717,2.3957289215958606
2429518,1.96231017377572,2.3146472197691677
2429593,1.7898207481429043,2.4924783133390456
2429666,1.6228195125166436,2.6852708519891326
2429674,1.6393045988738277,2.6671992596093004
2429704,1.5117094519180048,2.7409609007074787
2429721,1.556409405802075,2.7227529680283085
2429844,1.7644112318245968,2.505102593054121
2429861,1.5111710850288946,2.711872760942393
2429933,1.627333532398058,2.6429322602169925
2430010,1.7688215321660294,2.498448981156859
2430010,1.7688215321660294,2.498448981156859
2430028,1.7859902506097374,2.481713143533753
2430028,1.7859902506097374,2.481713143533753
2430125,1.6525353470198403,2.6138710845021387
2430249,1.5682991781846853,2.634174434029695
2430281,1.6392408237535454,2.6198280469174406
2430303,1.6757437943645053,2.590498362315739
2430371,1.8005823188684127,2.4666165464202012
2430451,1.9120834611255295,2.3541551256927526
2430451,1.9120834611255295,2.3541551256927526
2430478,1.9206358834576662,2.345230004676031
2430486,1.9383513028180102,2.323055178340858
2430508,1.9031806125543829,2.3630563528248545
2430672,1.6327534665986945,2.6541792686116317
2430711,1.5647226099744544,2.726019650559879
2430770,1.584442926271506,2.6977123027464174
2430818,1.652878693244111,2.62468206426481
2430834,1.6873309615400789,2.5882258329341328
2431059,1.5441897958574482,2.768683889062453
2431091,1.609940889878901,2.69409152013657
2431091,1.609940889878901,2.69409152013657
2431156,1.7085822989398705,2.5845068107559177
2431199,1.777901961170951,2.511083813742047
2431300,1.6605617045120071,2.6284525146960007
2431393,1.8155614764120904,2.4537561369183245
2431474,1.9739148394139379,2.296071618681915
2431482,1.9928812964881228,2.274627133741107
2431521,1.90054381298369,2.3781482935253395
2431601,1.5267003366433598,2.6177466945630377
2431610,1.5456343885104462,2.613468811733157
2431661,1.650473551659444,2.5908202281037642
2431687,1.6675465341623208,2.5873734577551475
2431725,1.7413840826183609,2.5076176275988864
2431741,1.7949696847225802,2.4712174105828906
2431784,1.5135811474329088,2.5536296932829727
2431814,1.586731322740826,2.5667757689632658
2431814,1.586731322740826,2.5667757689632658
2431822,1.6046271265737255,2.5629274745870103
2431938,1.8028894418107932,2.4678243483603866
2431954,1.8391763398647953,2.429592526024678
2432004,1.832131133016287,2.4427833631668556
2432012,1.7956973898715936,2.4602055407531678
2432039,1.7775031727094128,2.4951162037152925
2432055,1.741162336753053,2.5111272022206155
2432101,1.6145264569365412,2.533530426879575
2432101,1.6145264569365412,2.533530426879575
2432110,1.6325595884917352,2.5299167726159024
2432128,1.578523936510537,2.5411657450816727
2432225,1.6772884705501447,2.4848721738890522
2432322,1.8874201740459196,2.3864893886975582
2432373,1.161647685398785,3.0078594462635113
2432411,1.1209533257093998,2.9528252849887147
2432454,1.1886903600096088,2.9428307661808057
2432624,1.3676007403039565,3.0068923489624297
2432667,1.3010930924037003,3.072045707158601
2432764,1.3637037852833434,3.050765656185107
2432764,1.3637037852833434,3.050765656185107
2432799,1.3967522997808803,3.007483985226482
2432811,1.2562198778835072,3.1310519295168655
2432829,1.2461109624152111,3.136489876787018
2432934,1.1380033357594521,3.199884823184048
2432934,1.1380033357594521,3.199884823184048
2432942,1.129367761943962,3.205705470639653
2433027,1.0763756706273804,3.145538988717597
2433086,1.0816018973116757,3.1771832167410476
2433213,1.1291248289261637,3.112586579182406
2433221,1.119315205132093,3.1184392211078094
2433221,1.119315205132093,3.1184392211078094
2433272,1.1797812414335165,3.1223251628974613
2433299,1.1994137893778412,3.1115130724133135
2433353,1.269807703130309,2.9953468793669433
2433370,1.264157164368277,3.034069244630729
2433388,1.256166781131698,3.0481902898924966
2433400,1.285236691841559,3.0309469668721096
2433400,1.285236691841559,3.0309469668721096
2433434,1.3304758479133254,3.0123070934880363
2433566,1.3989123241023615,2.9499629634016244
2433574,1.38719894785099,2.9555383346997925
2433612,1.4039785264003317,2.9585803512567597
2433647,1.4396586375956828,2.91626895783011
2433710,1.4218239440435954,2.8700193708243225
2433728,1.4102924344472365,2.8743775989832585
2433761,1.3615873210221556,2.889977289153999
2433833,1.4253377776172849,2.901036967776422
2433841,1.436757311915294,2.887596009748339
2433931,1.2772202783173519,2.955355798981644
2433949,1.2882022326216287,2.9506494273697053
2434007,1.101998078708439,3.0389461893379726
2434007,1.101998078708439,3.0389461893379726
2434023,1.0818324719749008,3.05065727349042
2434058,1.051957404016373,3.0685323941423275
2434066,1.0424042167138443,3.07479776816987
2434112,1.0452757776569634,3.1125125529652005
2434163,1.0928141767990318,3.0831134554496997
2434210,1.1437244069974477,3.0513906471407037
2434252,1.0371662681020302,2.99178737551685
2434287,1.0059712135991117,3.0104970866141314
2434295,0.9960095436192612,3.016739504963947
2434295,0.9960095436192612,3.016739504963947
2434317,1.0258291158954387,3.0355796125400913
2434350,1.0667514857421165,3.011265427469811
2434414,0.915467934076843,2.9628887632283933
2434422,1.085782293325089,2.9070253613361334
2434473,1.0157731662971636,2.902715808876508
2434481,1.0018033905261807,2.902148223574369
2434490,0.9878400031085308,2.9016500280216673
2434503,0.9738838564346867,2.9012211838544735
2434589,0.8625275177376291,2.9001671609184094
2434589,0.8625275177376291,2.9001671609184094
2434716,1.062305533517988,2.931442280178126
2434732,1.0902290896878422,2.933496561182037
2434791,1.1339585232337193,2.9012664860340305
2434929,1.1835492796218094,2.8604267910383507
2434945,1.213339850536497,2.8763533570028903
2435071,1.3759670140090998,2.844441357427761
2435275,1.417672353662612,2.6817055816435347
2435283,1.4054798068478114,2.685150131247613
2435305,1.3783143103496902,2.6920385285397384
2435321,1.372912178512917,2.722062801614388
2435445,1.3658189579806645,2.624969240476265
2435470,1.3765269838171172,2.6516345418791163
2435470,1.3765269838171172,2.6516345418791163
2435496,1.4024973794506508,2.6444875373011403
2435755,1.3176904017729223,2.7091407323137804
2435798,1.2970042868167346,2.6329659559826677
2435801,1.2832084487248505,2.632997292722465
2435925,1.2675490652628576,2.757215344804094
2435941,1.2933665045045588,2.7759543964305213
2435968,1.3398207321613547,2.78638580004544
2435976,1.0666264201233582,2.6405876575699003
2436026,1.1315888272657766,2.7381784037775136
2436107,1.0920455103469517,2.838436699584869
2436123,1.086058077660298,2.8593692139444236
2436158,1.0277754940602548,2.8168072377425695
2436166,1.0134562646205239,2.810465811764626
2436387,1.6635490196676532,2.89450322382809
2436646,1.611628384409708,2.9280470542116177
2436671,1.642410875035889,2.9287280998349368
2436808,1.5177724588582633,2.9716695604505228
2436824,1.4695705933324148,3.0286235681179168
2436930,1.4595439498407854,3.0007134418019423
2436948,1.4714712317204304,2.987107084166995
2436999,1.4232407573004229,3.0207543175085365
2437014,1.4008041420205737,3.05095021182644
2437111,1.4389528734566028,2.978005312006899
2437111,1.4389528734566028,2.978005312006899
2437120,1.7086095058496358,2.9812515099040735
2437162,1.7069942237313684,2.9785965417367133
2437197,1.6605544490597302,2.975412551570905
2437251,1.5539065311412201,2.9997604465188408
2437278,1.5291965484498278,3.015355038118209
2437324,1.4158877052421481,3.075848371020517
2437332,1.3963887504844124,3.0845131484871877
2437367,1.3363084788531387,3.110616797821908
2437545,1.5533486150007703,3.128491784849401
2437570,1.5911913014167636,3.1296746012939236
2437596,1.6169899724025671,3.1164345540590017
2437600,1.6342903148468595,3.10541420165967
2437634,1.6706259175395668,3.0638281433066297
2437642,1.680877997899529,3.0486094017790215
2437723,1.6383176436638442,3.1819692252131104
2437791,1.573151620741286,3.267809678797297
2437821,1.5891643710211483,3.2398147874872807
2437880,1.6334303900462228,3.15549429763687
2437880,1.6334303900462228,3.15549429763687
2437901,1.59504425160492,3.3100530149175276
2437901,1.59504425160492,3.3100530149175276
2437995,1.5278733312223323,3.3712854634462754
2438100,1.4790077526262675,3.400929257478267
2438100,1.4790077526262675,3.400929257478267
2438215,1.5490015854231047,3.2541103000788403
2438231,1.5327964518280313,3.2825104841594084
2438258,1.5173390617757347,3.26909020503808
2438266,1.5246260325143344,3.2548944829938056
2438274,1.5318495278877622,3.240698838274585
2438291,1.5491772955316372,3.1841815700111815
2438398,1.4741438836510417,3.284456899430917
2438401,1.4496595454920047,3.286105967195229
2438525,1.4265885314075963,3.3745617729718966
2438541,1.3937074513245764,3.4045543354552077
2438606,1.4061376029089403,3.3165876627395683
2438622,1.3917983067504094,3.3448099432423457
2438665,1.3597686386506198,3.411839127647899
2438711,1.371941390295586,3.3321599093622414
2438720,1.3817218061449215,3.3184911777197827
2438819,1.393533100282846,3.2937251812236843
2438827,1.4011138023171568,3.279561443095121
2438894,1.4519867956302792,3.17462894635227
2438959,1.3950009379197283,3.239084368692601
2438967,1.386237977568881,3.253492580740098
2438983,1.3704788640252699,3.282059021417542
2439017,1.3499492340795445,3.271015960755921
2439131,1.2868896624626835,3.3896224432048565
2439190,1.2930289407815754,3.3290905970344435
2439211,1.2692981667670529,3.3654290832262985
2439238,1.254101930936471,3.3771327425588265
2439238,1.254101930936471,3.3771327425588265
2439289,1.2533150818586607,3.3281156591806806
2439297,1.2690567562322312,3.3210814242633306
2439301,1.3517647851721537,3.2101181756889785
2439327,1.3234950344152798,3.2585688868471827
2439335,1.3074970971346347,3.290505136491405
2439378,1.3116770837556204,3.2568880666471944
2439416,1.276403270339606,3.2602853473981592
2439467,1.2505476524220753,3.23708567381285
2439548,1.1624946174525692,3.2979962021511233
2439572,1.1892288955818286,3.277956794161729
2439572,1.1892288955818286,3.277956794161729
2439602,1.1786444651115917,3.2201890827600725
2439611,1.1700375617761372,3.227753527207961
2439611,1.1700375617761372,3.227753527207961
2439645,1.1448860680317896,3.2451132992389584
2439661,1.1390661642780417,3.2655324136274237
2439696,1.2151952310951695,3.1994051601359974
2439823,0.8415455690367918,2.7904710016506695
2439858,0.8343526107845075,2.860962300995751
2439971,0.5636459945753911,2.5401168815187853
2439980,0.6206985581350501,2.524863790099855
2439980,0.6206985581350501,2.524863790099855
2440317,1.7728932681086098,2.7420964528070138
2440376,1.84992199366292,2.6919780218199465
2440465,1.8251571696533309,2.7503589651306513
2440686,0.4478961269897632,2.740033717699175
2440813,0.7659935353964162,2.9021040823708075
2440953,0.5052152204855017,2.9576480970846446
2440953,0.5052152204855017,2.9576480970846446
2440970,0.48274528347912443,2.965079201509188
2441038,0.41465774336473177,2.9897738921183024
2441101,0.3323172431671181,3.0311594409145
2441143,0.3072264618776425,3.0631780272808085
2441178,0.2985370648276389,3.0835547870733597
2441194,0.29619804929093074,3.1046658771442024
2441208,0.29624378327445045,3.105637800370393
2441275,0.7576922630185189,2.8657942406289987
2441321,0.646115305275175,2.8778064065372906
2441399,0.5236833332386296,2.9076978180482773
2441402,0.5117512903751407,2.9114945437595887
2441429,0.486056252835389,2.9190979203824408
2441470,0.41395172352004966,2.944163411663746
2441500,0.37989004179640457,2.957167931893562
2441551,0.3183706440004272,2.9848872679760956
2441577,0.299827669874955,2.9977620020689457
2441593,0.2869204092666865,3.010098037471814
2441593,0.2869204092666865,3.010098037471814
2441658,0.25810979740639345,3.0625737894500316
2441658,0.25810979740639345,3.0625737894500316
2441666,0.2579391598859274,3.0714665820776634
2441666,0.2579391598859274,3.0714665820776634
2441739,1.3710914137143535,2.452417997273841
2441763,1.3486868775856031,2.360970747693733
2441828,1.330684557466714,2.253969887355701
2441844,1.3267438576931543,2.2182986298119047
2441909,1.3424622653072469,2.5240772143063834
2441941,1.3210108109629328,2.447638502211892
2442042,1.2823949643208736,2.2516660558271964
2442042,1.2823949643208736,2.2516660558271964
2442051,1.280417984445786,2.2334264409122087
2442093,1.107848599089084,2.605750688895794
2442115,1.0736357568548176,2.611668471764686
2442182,0.9255828560308236,2.682290267013567
2442280,1.524275769483616,3.428097498468256
2442301,1.5082722550762029,3.4837551395157487
2442301,1.5082722550762029,3.4837551395157487
2442310,1.501632603743141,3.499019276198319
2442336,1.466570282635575,3.5138123495712956
2442344,1.4762257908617058,3.4993605515501387
2442433,1.4401991161108667,3.5005264433875873
2442476,1.4144724648544318,3.501362124966222
2442492,1.4257248378125045,3.4726315474871012
2442506,1.4310142668774062,3.4580563718864488
2442514,1.4368487184006107,3.4444274986127277
2442522,1.4424163635481657,3.430385524272052
2442549,1.3953909682502936,3.4596772725613363
2442735,1.2823271834916559,3.5291374992723776
2442743,1.2892185387012929,3.517604475139246
2442751,1.2951520567416563,3.498456949532905
2442841,1.2546605894630114,3.4869471898835123
2442859,1.2475810177956177,3.4952537894098263
2442972,1.2011359806542243,3.4229091367693556
2443006,1.1618875815958358,3.4064171808362964
2443031,1.1915756039083472,3.383186295959595
2443057,1.2052093721217205,3.36932684547883
2443073,1.1641048417294304,3.3420187164125226
2443103,1.1365009871086402,3.3673504777628054
2443120,1.1014831376431338,3.3488835137033117
2443120,1.1014831376431338,3.3488835137033117
2443189,1.1470526081195902,3.3088587878159554
2443201,1.099528865810912,3.2741008247474963
2443227,1.077585895078451,3.2868862211490364
2443316,1.0855462059357701,3.240902015635345
2443332,1.0423136981098147,3.213917586672114
2443332,1.0423136981098147,3.213917586672114
2443341,1.032065896330025,3.2203242321810195
2443367,1.0139653414951055,3.235580527381457
2443456,0.38492674252864306,3.0390193327289596
2443561,0.5613014761305812,2.9722043622003214
2443634,0.4811868726583202,2.9983122715851653
2443677,0.43614386253243936,3.015112552117194
2443677,0.43614386253243936,3.015112552117194
2443715,0.7963712428963124,2.929099182398059
2443731,0.7691177096395487,2.9309001676856963
2443758,0.7416928979864399,2.932896657390437
2443791,0.6848570848056266,2.9402356153276576
2443910,0.7672164009329394,2.966377798293213
2443910,0.7672164009329394,2.966377798293213
2443944,0.727572905354806,2.973110279920671
2443952,0.7149776074072709,2.975814348293354
2443987,0.6775111707687511,2.9842284025589594
2444053,0.5833836911287412,3.010136704870534
2444061,0.5716452880799929,3.013633711953622
2444088,0.5493576043233812,3.021160750799365
2444240,0.43897909038563837,3.0627068375142015
2444274,0.4848738153109581,3.0469287489324346
2444363,1.236643914924504,2.095592377992236
2444452,1.2492410628513253,2.298620234995846
2444461,1.252090694769509,2.3168113683605345
2444479,1.2551575882568735,2.334311872739211
2444495,1.262127975451352,2.3697126829149053
2444673,1.2287483296328723,2.4384079065745197
2444681,1.2244025845484487,2.42165796012134
2444746,1.2025614592161777,2.3151087236769046
2444789,1.1936823242600558,2.243404590667273
2444843,1.4872853758319418,3.5515411633207297
2444843,1.4872853758319418,3.5515411633207297
2444878,1.4303969882593586,3.5525940113740186
2445262,1.3783504048719246,3.685129582838483
2445335,1.354658859444439,3.7114904176931174
2445360,1.4181100739188521,3.7135484448978966
2445432,1.2850191465793086,3.5897986665109234
2445467,1.2936974275619908,3.558483799114286
2445475,1.2722247164794531,3.5434735676671614
2445505,1.2566992480007415,3.5638843442675268
2445530,1.2642718409848577,3.6130206832622247
2445548,1.2778646498076687,3.635668653828637
2445548,1.2778646498076687,3.635668653828637
2445670,1.2688857413856234,3.660684336432615
2445751,1.206741068336461,3.5972918908769764
2445751,1.206741068336461,3.5972918908769764
2445912,1.3148475548699543,3.7514591251142884
2445921,1.3310983567727683,3.7660477104630328
2446111,1.1073950284073721,3.4046606092741394
2446196,1.029705752020872,3.3459357536128818
2446218,1.0417796925126817,3.332358661506149
2446226,1.0607722766776622,3.3361872027607937
2446307,0.9821774103045505,3.33742892387796
2446463,0.9214571291141125,3.2841949907172237
2446528,0.9321957370642101,3.2161000523311514
2446757,1.368889039629347,3.8365374146952034
2446960,0.9510715835196479,3.5048307963429064
2447010,1.0837167015943279,3.572433171857982
2447010,1.0837167015943279,3.572433171857982
2447028,1.0877361099493659,3.5635089696215148
2447036,1.0948314990369659,3.545304294794469
2447052,1.0672360061473845,3.547396775138048
2447087,1.058542403527634,3.5767226509726133
2447150,1.0440808898959482,3.5058568049258803
2447184,1.0243479383718879,3.4884227849342198
2447249,0.9797245765751207,3.5086504344937146
2447273,0.9798914443844235,3.4792653097775794
2447303,0.9946017685492853,3.4549322476996465
2447389,0.9447215535405215,3.4683932610822716
2447397,0.9394142857036091,3.4756843845164975
2447401,0.9613768185431004,3.4929520542160457
2447451,0.8909048603595815,3.36291783261849
2447494,0.920568891797862,3.3371221027349045
2447516,0.9077570754514481,3.3068672230052645
2447591,0.8154451179539781,3.327021068886864
2447591,0.8154451179539781,3.327021068886864
2447672,0.9445455520998262,3.407150762008038
2447796,0.87486351768229,3.402885572903571
2447818,0.8994575424457232,3.435879957624953
2447851,1.2603413610246403,3.743996928892106
2447869,1.269794370826434,3.7417377510591776
2447885,1.2757925029568553,3.7397807460436443
2447958,1.2146240305536826,3.649630043988328
2448008,1.1223802390311657,3.5799945716216817
2448008,1.1223802390311657,3.5799945716216817
2448024,1.1170808864914477,3.593950087787848
2448059,1.1296156917631561,3.630813363424951
2448113,1.1174271137676333,3.544905414350758
2448113,1.1174271137676333,3.544905414350758
2448121,1.137747056347784,3.5580264972458404
2448121,1.137747056347784,3.5580264972458404
2448130,1.1506053738314101,3.565242262107672
2448164,1.1534729117534166,3.5355542850628967
